Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Cell adhesion	43	4.419321685508735	1.1804115243308992E-6	ENSMUSG00000031772, ENSMUSG00000006651, ENSMUSG00000000392, ENSMUSG00000032783, ENSMUSG00000032087, ENSMUSG00000050272, ENSMUSG00000008153, ENSMUSG00000031293, ENSMUSG00000026581, ENSMUSG00000026587, ENSMUSG00000026442, ENSMUSG00000027656, ENSMUSG00000079173, ENSMUSG00000022026, ENSMUSG00000064293, ENSMUSG00000020689, ENSMUSG00000039013, ENSMUSG00000037892, ENSMUSG00000041592, ENSMUSG00000037016, ENSMUSG00000029161, ENSMUSG00000066392, ENSMUSG00000052613, ENSMUSG00000061080, ENSMUSG00000074505, ENSMUSG00000079465, ENSMUSG00000022491, ENSMUSG00000022790, ENSMUSG00000027962, ENSMUSG00000021186, ENSMUSG00000025321, ENSMUSG00000041329, ENSMUSG00000005338, ENSMUSG00000049612, ENSMUSG00000029304, ENSMUSG00000020310, ENSMUSG00000006445, ENSMUSG00000040152, ENSMUSG00000002944, ENSMUSG00000000402, ENSMUSG00000070695, ENSMUSG00000036510, ENSMUSG00000034774	932	459	22680	2.279727341580409	4.1187901966399654E-4	1.287386318723387E-5	1.0771255159519455E-5
GOTERM_CC_DIRECT	GO:0030141~secretory granule	19	1.9527235354573484	2.658794680146039E-6	ENSMUSG00000027350, ENSMUSG00000054046, ENSMUSG00000032496, ENSMUSG00000048482, ENSMUSG00000030050, ENSMUSG00000021194, ENSMUSG00000026204, ENSMUSG00000023951, ENSMUSG00000024401, ENSMUSG00000040152, ENSMUSG00000001506, ENSMUSG00000020732, ENSMUSG00000027419, ENSMUSG00000000215, ENSMUSG00000039278, ENSMUSG00000029608, ENSMUSG00000022829, ENSMUSG00000050711, ENSMUSG00000035864	889	112	19662	3.7519885907118757	0.0012461992107802855	5.6680668408567826E-5	5.075880753006074E-5
GOTERM_MF_DIRECT	GO:0015293~symporter activity	19	1.9527235354573484	2.925876577781564E-6	ENSMUSG00000005089, ENSMUSG00000030310, ENSMUSG00000039728, ENSMUSG00000026220, ENSMUSG00000070570, ENSMUSG00000025557, ENSMUSG00000008932, ENSMUSG00000000792, ENSMUSG00000026904, ENSMUSG00000021733, ENSMUSG00000017740, ENSMUSG00000041771, ENSMUSG00000023945, ENSMUSG00000030108, ENSMUSG00000030307, ENSMUSG00000030109, ENSMUSG00000011034, ENSMUSG00000052026, ENSMUSG00000030500	795	112	17446	3.7227538185085356	0.002711534567547247	3.016903849090324E-4	2.909621707905E-4
KEGG_PATHWAY	mmu04725:Cholinergic synapse	18	1.8499486125385407	4.703251269860557E-6	ENSMUSG00000038607, ENSMUSG00000057897, ENSMUSG00000051331, ENSMUSG00000031142, ENSMUSG00000027950, ENSMUSG00000004113, ENSMUSG00000020431, ENSMUSG00000026407, ENSMUSG00000023439, ENSMUSG00000023945, ENSMUSG00000023328, ENSMUSG00000025739, ENSMUSG00000035200, ENSMUSG00000071658, ENSMUSG00000032303, ENSMUSG00000030102, ENSMUSG00000016346, ENSMUSG00000038811	327	113	7691	3.746529187302103	0.0010905617654284328	1.0911542946076493E-4	9.453535052419721E-5
GOTERM_MF_DIRECT	GO:0005215~transporter activity	27	2.774922918807811	6.50415770453974E-6	ENSMUSG00000032122, ENSMUSG00000023393, ENSMUSG00000023032, ENSMUSG00000023013, ENSMUSG00000025557, ENSMUSG00000026822, ENSMUSG00000041698, ENSMUSG00000000792, ENSMUSG00000062515, ENSMUSG00000026904, ENSMUSG00000021733, ENSMUSG00000022548, ENSMUSG00000017740, ENSMUSG00000039194, ENSMUSG00000020865, ENSMUSG00000025938, ENSMUSG00000030450, ENSMUSG00000003153, ENSMUSG00000031144, ENSMUSG00000051111, ENSMUSG00000024990, ENSMUSG00000004668, ENSMUSG00000063975, ENSMUSG00000023945, ENSMUSG00000011034, ENSMUSG00000030236, ENSMUSG00000030237	795	217	17446	2.730440831232067	0.00601769866192825	6.035858349812878E-4	5.821221145563067E-4
GOTERM_BP_DIRECT	GO:0007626~locomotory behavior	18	1.8499486125385407	6.785766741722529E-6	ENSMUSG00000004110, ENSMUSG00000028222, ENSMUSG00000057880, ENSMUSG00000019828, ENSMUSG00000050272, ENSMUSG00000023033, ENSMUSG00000028546, ENSMUSG00000026587, ENSMUSG00000027950, ENSMUSG00000004113, ENSMUSG00000022596, ENSMUSG00000021478, ENSMUSG00000000617, ENSMUSG00000068696, ENSMUSG00000035200, ENSMUSG00000032259, ENSMUSG00000032303, ENSMUSG00000052613	819	108	18082	3.6796906796906796	0.02138085866582007	0.001137508793283487	0.0011200086580022027
GOTERM_BP_DIRECT	GO:0019233~sensory perception of pain	15	1.5416238437821173	7.9499379506231E-6	ENSMUSG00000004296, ENSMUSG00000049281, ENSMUSG00000004110, ENSMUSG00000019828, ENSMUSG00000024112, ENSMUSG00000027950, ENSMUSG00000061762, ENSMUSG00000026981, ENSMUSG00000020681, ENSMUSG00000004113, ENSMUSG00000029831, ENSMUSG00000057182, ENSMUSG00000003476, ENSMUSG00000014351, ENSMUSG00000028072	819	77	18082	4.300937158080016	0.02500277390747674	0.0012660276186367285	0.0012465502706577021
GOTERM_CC_DIRECT	GO:0014069~postsynaptic density	28	2.877697841726619	1.1591006847558036E-5	ENSMUSG00000036902, ENSMUSG00000019828, ENSMUSG00000008153, ENSMUSG00000019906, ENSMUSG00000056073, ENSMUSG00000025892, ENSMUSG00000006435, ENSMUSG00000061601, ENSMUSG00000025658, ENSMUSG00000033419, ENSMUSG00000071658, ENSMUSG00000032303, ENSMUSG00000030102, ENSMUSG00000037217, ENSMUSG00000033981, ENSMUSG00000057897, ENSMUSG00000051331, ENSMUSG00000000223, ENSMUSG00000020396, ENSMUSG00000029544, ENSMUSG00000003279, ENSMUSG00000003872, ENSMUSG00000045349, ENSMUSG00000040373, ENSMUSG00000022935, ENSMUSG00000022619, ENSMUSG00000047261, ENSMUSG00000032259	889	239	19662	2.5911112575363227	0.0054214642465652	2.1744728846018877E-4	1.94728915038975E-4
GOTERM_CC_DIRECT	GO:0008021~synaptic vesicle	19	1.9527235354573484	1.4481770777796022E-5	ENSMUSG00000061878, ENSMUSG00000033981, ENSMUSG00000031144, ENSMUSG00000048482, ENSMUSG00000026452, ENSMUSG00000051111, ENSMUSG00000007021, ENSMUSG00000020182, ENSMUSG00000070570, ENSMUSG00000024743, ENSMUSG00000026204, ENSMUSG00000026825, ENSMUSG00000023945, ENSMUSG00000029608, ENSMUSG00000037771, ENSMUSG00000033419, ENSMUSG00000030500, ENSMUSG00000035864, ENSMUSG00000037217	889	126	19662	3.335100969521667	0.006768986177231873	2.612288651840898E-4	2.3393629717978189E-4
GOTERM_BP_DIRECT	GO:0007269~neurotransmitter secretion	9	0.9249743062692704	2.3490840386570765E-5	ENSMUSG00000026452, ENSMUSG00000037386, ENSMUSG00000019906, ENSMUSG00000033419, ENSMUSG00000004113, ENSMUSG00000066392, ENSMUSG00000035864, ENSMUSG00000037217, ENSMUSG00000003872	819	28	18082	7.096546310832025	0.07208876751193738	0.003400833028692177	0.0033485125205584506
GOTERM_MF_DIRECT	GO:0005125~cytokine activity	25	2.5693730729701953	4.3587805055973153E-5	ENSMUSG00000004296, ENSMUSG00000010797, ENSMUSG00000029378, ENSMUSG00000027358, ENSMUSG00000026981, ENSMUSG00000007888, ENSMUSG00000023951, ENSMUSG00000024401, ENSMUSG00000044103, ENSMUSG00000019122, ENSMUSG00000038067, ENSMUSG00000035352, ENSMUSG00000050711, ENSMUSG00000018927, ENSMUSG00000040138, ENSMUSG00000024399, ENSMUSG00000001131, ENSMUSG00000022596, ENSMUSG00000029304, ENSMUSG00000040770, ENSMUSG00000021943, ENSMUSG00000050069, ENSMUSG00000039004, ENSMUSG00000030413, ENSMUSG00000074934	795	214	17446	2.5636278140245694	0.03964316904301479	0.0028892487922816492	0.002786506108935427
KEGG_PATHWAY	mmu04911:Insulin secretion	14	1.4388489208633095	5.947403976718574E-5	ENSMUSG00000057897, ENSMUSG00000051331, ENSMUSG00000031142, ENSMUSG00000000794, ENSMUSG00000041329, ENSMUSG00000020431, ENSMUSG00000061601, ENSMUSG00000021313, ENSMUSG00000026407, ENSMUSG00000000215, ENSMUSG00000014351, ENSMUSG00000063142, ENSMUSG00000037386, ENSMUSG00000031576	327	86	7691	3.828817296067136	0.01370362615564169	9.85569801856221E-4	8.53877285228881E-4
UP_KEYWORDS	Palmitate	29	2.9804727646454263	6.089429859892704E-5	ENSMUSG00000005089, ENSMUSG00000055026, ENSMUSG00000025892, ENSMUSG00000024743, ENSMUSG00000048337, ENSMUSG00000026787, ENSMUSG00000021478, ENSMUSG00000045534, ENSMUSG00000069227, ENSMUSG00000026527, ENSMUSG00000063142, ENSMUSG00000028174, ENSMUSG00000033981, ENSMUSG00000052783, ENSMUSG00000010825, ENSMUSG00000048483, ENSMUSG00000023000, ENSMUSG00000026697, ENSMUSG00000029544, ENSMUSG00000047986, ENSMUSG00000020436, ENSMUSG00000002944, ENSMUSG00000038077, ENSMUSG00000044375, ENSMUSG00000031906, ENSMUSG00000047261, ENSMUSG00000031425, ENSMUSG00000035864, ENSMUSG00000036832	932	304	22680	2.3214084029817035	0.021028508898839893	6.072031488864439E-4	5.080324340253342E-4
KEGG_PATHWAY	mmu04024:cAMP signaling pathway	22	2.2610483042137717	8.510502257646341E-5	ENSMUSG00000057897, ENSMUSG00000030671, ENSMUSG00000033981, ENSMUSG00000048482, ENSMUSG00000051331, ENSMUSG00000056494, ENSMUSG00000031142, ENSMUSG00000039809, ENSMUSG00000049112, ENSMUSG00000026114, ENSMUSG00000025892, ENSMUSG00000041329, ENSMUSG00000020431, ENSMUSG00000021478, ENSMUSG00000021313, ENSMUSG00000026407, ENSMUSG00000024998, ENSMUSG00000020963, ENSMUSG00000011171, ENSMUSG00000032338, ENSMUSG00000032259, ENSMUSG00000033765	327	197	7691	2.6265853242055917	0.019551545600862252	0.0013162910158493009	0.0011404073025246097
GOTERM_CC_DIRECT	GO:0098793~presynapse	12	1.2332990750256936	1.071318466024439E-4	ENSMUSG00000045532, ENSMUSG00000029608, ENSMUSG00000027220, ENSMUSG00000044708, ENSMUSG00000019906, ENSMUSG00000020848, ENSMUSG00000033419, ENSMUSG00000039714, ENSMUSG00000054423, ENSMUSG00000004113, ENSMUSG00000066392, ENSMUSG00000003872	889	63	19662	4.212759119395789	0.049006001954224665	0.0017944584305909354	0.0016069776990366585
UP_KEYWORDS	Extracellular matrix	24	2.466598150051387	1.0981029699599489E-4	ENSMUSG00000028197, ENSMUSG00000079465, ENSMUSG00000004892, ENSMUSG00000010797, ENSMUSG00000026043, ENSMUSG00000026697, ENSMUSG00000021186, ENSMUSG00000042401, ENSMUSG00000020044, ENSMUSG00000049723, ENSMUSG00000028108, ENSMUSG00000023886, ENSMUSG00000043613, ENSMUSG00000041534, ENSMUSG00000002289, ENSMUSG00000001506, ENSMUSG00000024979, ENSMUSG00000043631, ENSMUSG00000020019, ENSMUSG00000000402, ENSMUSG00000067158, ENSMUSG00000039269, ENSMUSG00000033207, ENSMUSG00000064080	932	235	22680	2.4852524883572276	0.03760075419174036	0.0010357782068000597	8.666109925089327E-4
GOTERM_BP_DIRECT	GO:0030073~insulin secretion	9	0.9249743062692704	1.3428575157367555E-4	ENSMUSG00000037428, ENSMUSG00000034701, ENSMUSG00000051331, ENSMUSG00000037386, ENSMUSG00000055980, ENSMUSG00000026981, ENSMUSG00000039714, ENSMUSG00000026204, ENSMUSG00000061601	819	35	18082	5.677237048665621	0.3480118149765238	0.016220428403445536	0.015970883351084837
GOTERM_BP_DIRECT	GO:0050908~detection of light stimulus involved in visual perception	7	0.7194244604316548	1.3750441660691662E-4	ENSMUSG00000028174, ENSMUSG00000000617, ENSMUSG00000056043, ENSMUSG00000031142, ENSMUSG00000044375, ENSMUSG00000041460, ENSMUSG00000024990	819	19	18082	8.134053081421502	0.3546623945310047	0.016220428403445536	0.015970883351084837
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	32	3.28879753340185	2.16141012248131E-4	ENSMUSG00000024164, ENSMUSG00000027358, ENSMUSG00000028885, ENSMUSG00000061762, ENSMUSG00000079293, ENSMUSG00000028108, ENSMUSG00000024401, ENSMUSG00000024621, ENSMUSG00000044103, ENSMUSG00000073418, ENSMUSG00000027858, ENSMUSG00000038264, ENSMUSG00000019122, ENSMUSG00000067586, ENSMUSG00000035352, ENSMUSG00000037872, ENSMUSG00000037731, ENSMUSG00000061878, ENSMUSG00000018927, ENSMUSG00000027221, ENSMUSG00000064246, ENSMUSG00000002688, ENSMUSG00000040552, ENSMUSG00000026778, ENSMUSG00000029304, ENSMUSG00000006445, ENSMUSG00000040152, ENSMUSG00000040770, ENSMUSG00000021624, ENSMUSG00000039004, ENSMUSG00000053797, ENSMUSG00000031425	819	344	18082	2.053780844478519	0.4976627295789474	0.02294697080034324	0.02259394048033796
GOTERM_BP_DIRECT	GO:0051965~positive regulation of synapse assembly	12	1.2332990750256936	2.8563568198463176E-4	ENSMUSG00000045776, ENSMUSG00000024647, ENSMUSG00000048482, ENSMUSG00000036295, ENSMUSG00000036790, ENSMUSG00000008153, ENSMUSG00000020704, ENSMUSG00000049112, ENSMUSG00000028072, ENSMUSG00000033569, ENSMUSG00000048304, ENSMUSG00000066392	819	70	18082	3.784824699110413	0.597427309272292	0.02756817112488037	0.027144045415266823
GOTERM_BP_DIRECT	GO:0042327~positive regulation of phosphorylation	8	0.8221993833504625	3.0859455137056073E-4	ENSMUSG00000040152, ENSMUSG00000032554, ENSMUSG00000029377, ENSMUSG00000029378, ENSMUSG00000031450, ENSMUSG00000050272, ENSMUSG00000055980, ENSMUSG00000022488	819	30	18082	5.887505087505088	0.6258226260321982	0.028908048415153997	0.028463309208767013
GOTERM_BP_DIRECT	GO:0019226~transmission of nerve impulse	7	0.7194244604316548	3.3658669406331414E-4	ENSMUSG00000021478, ENSMUSG00000040373, ENSMUSG00000004110, ENSMUSG00000066189, ENSMUSG00000026442, ENSMUSG00000016346, ENSMUSG00000011751	819	22	18082	7.0248640248640255	0.6577483782639131	0.030629389159761586	0.030158167788072943
UP_KEYWORDS	Exocytosis	11	1.1305241521068858	3.3877988180640154E-4	ENSMUSG00000032890, ENSMUSG00000053046, ENSMUSG00000037386, ENSMUSG00000023393, ENSMUSG00000019906, ENSMUSG00000022829, ENSMUSG00000039714, ENSMUSG00000054423, ENSMUSG00000024743, ENSMUSG00000050556, ENSMUSG00000003872	932	66	22680	4.0557939914163095	0.11152983494526625	0.00308731068634488	0.002583079428116633
UP_KEYWORDS	Cell projection	48	4.933196300102774	3.4500033457722154E-4	ENSMUSG00000040729, ENSMUSG00000000392, ENSMUSG00000027270, ENSMUSG00000057265, ENSMUSG00000027496, ENSMUSG00000050272, ENSMUSG00000034706, ENSMUSG00000025892, ENSMUSG00000000632, ENSMUSG00000006435, ENSMUSG00000026204, ENSMUSG00000022722, ENSMUSG00000073418, ENSMUSG00000021733, ENSMUSG00000069227, ENSMUSG00000000617, ENSMUSG00000046049, ENSMUSG00000017740, ENSMUSG00000020689, ENSMUSG00000026609, ENSMUSG00000032965, ENSMUSG00000050556, ENSMUSG00000056367, ENSMUSG00000010825, ENSMUSG00000029581, ENSMUSG00000034958, ENSMUSG00000057132, ENSMUSG00000026697, ENSMUSG00000000223, ENSMUSG00000021363, ENSMUSG00000022594, ENSMUSG00000022212, ENSMUSG00000049811, ENSMUSG00000041642, ENSMUSG00000006445, ENSMUSG00000040896, ENSMUSG00000022876, ENSMUSG00000042671, ENSMUSG00000053519, ENSMUSG00000025900, ENSMUSG00000019278, ENSMUSG00000030838, ENSMUSG00000044375, ENSMUSG00000035681, ENSMUSG00000038257, ENSMUSG00000033826, ENSMUSG00000047261, ENSMUSG00000075307	932	678	22680	1.7228151467963082	0.11345721468741599	0.00308731068634488	0.002583079428116633
GOTERM_MF_DIRECT	GO:0005515~protein binding	228	23.43268242548818	3.6033215793135684E-4	ENSMUSG00000006398, ENSMUSG00000028068, ENSMUSG00000019906, ENSMUSG00000026442, ENSMUSG00000058392, ENSMUSG00000029712, ENSMUSG00000021313, ENSMUSG00000097767, ENSMUSG00000025916, ENSMUSG00000033419, ENSMUSG00000073433, ENSMUSG00000053825, ENSMUSG00000028072, ENSMUSG00000058715, ENSMUSG00000032327, ENSMUSG00000055567, ENSMUSG00000052613, ENSMUSG00000050556, ENSMUSG00000037217, ENSMUSG00000032554, ENSMUSG00000054003, ENSMUSG00000036913, ENSMUSG00000028051, ENSMUSG00000048482, ENSMUSG00000024134, ENSMUSG00000061576, ENSMUSG00000022991, ENSMUSG00000011751, ENSMUSG00000058975, ENSMUSG00000005045, ENSMUSG00000053046, ENSMUSG00000036907, ENSMUSG00000043439, ENSMUSG00000023033, ENSMUSG00000020681, ENSMUSG00000023951, ENSMUSG00000020689, ENSMUSG00000091405, ENSMUSG00000032303, ENSMUSG00000030111, ENSMUSG00000057897, ENSMUSG00000033981, ENSMUSG00000055471, ENSMUSG00000017716, ENSMUSG00000024112, ENSMUSG00000048387, ENSMUSG00000044519, ENSMUSG00000045967, ENSMUSG00000026778, ENSMUSG00000040152, ENSMUSG00000020436, ENSMUSG00000017950, ENSMUSG00000031394, ENSMUSG00000027331, ENSMUSG00000019828, ENSMUSG00000028785, ENSMUSG00000024743, ENSMUSG00000024621, ENSMUSG00000044469, ENSMUSG00000001506, ENSMUSG00000021478, ENSMUSG00000063142, ENSMUSG00000020704, ENSMUSG00000030867, ENSMUSG00000037016, ENSMUSG00000036169, ENSMUSG00000035513, ENSMUSG00000032356, ENSMUSG00000031144, ENSMUSG00000053113, ENSMUSG00000026114, ENSMUSG00000061654, ENSMUSG00000040896, ENSMUSG00000070473, ENSMUSG00000031028, ENSMUSG00000033569, ENSMUSG00000035864, ENSMUSG00000054206, ENSMUSG00000034413, ENSMUSG00000031027, ENSMUSG00000024164, ENSMUSG00000007021, ENSMUSG00000026581, ENSMUSG00000028524, ENSMUSG00000056073, ENSMUSG00000026587, ENSMUSG00000023992, ENSMUSG00000028885, ENSMUSG00000027674, ENSMUSG00000027438, ENSMUSG00000000197, ENSMUSG00000068615, ENSMUSG00000045534, ENSMUSG00000017740, ENSMUSG00000051747, ENSMUSG00000045532, ENSMUSG00000026452, ENSMUSG00000026697, ENSMUSG00000004328, ENSMUSG00000028873, ENSMUSG00000042258, ENSMUSG00000003476, ENSMUSG00000020599, ENSMUSG00000002944, ENSMUSG00000066687, ENSMUSG00000030838, ENSMUSG00000029608, ENSMUSG00000031805, ENSMUSG00000032338, ENSMUSG00000061603, ENSMUSG00000051243, ENSMUSG00000056494, ENSMUSG00000027496, ENSMUSG00000050272, ENSMUSG00000044708, ENSMUSG00000006435, ENSMUSG00000042401, ENSMUSG00000061601, ENSMUSG00000041431, ENSMUSG00000026609, ENSMUSG00000031637, ENSMUSG00000037731, ENSMUSG00000032965, ENSMUSG00000035557, ENSMUSG00000032033, ENSMUSG00000010825, ENSMUSG00000026950, ENSMUSG00000000223, ENSMUSG00000022594, ENSMUSG00000029544, ENSMUSG00000022596, ENSMUSG00000006445, ENSMUSG00000045349, ENSMUSG00000020732, ENSMUSG00000023328, ENSMUSG00000037161, ENSMUSG00000032839, ENSMUSG00000057914, ENSMUSG00000053797, ENSMUSG00000006651, ENSMUSG00000027350, ENSMUSG00000030087, ENSMUSG00000008153, ENSMUSG00000055980, ENSMUSG00000027358, ENSMUSG00000022221, ENSMUSG00000028444, ENSMUSG00000004113, ENSMUSG00000026822, ENSMUSG00000060534, ENSMUSG00000022346, ENSMUSG00000024401, ENSMUSG00000048416, ENSMUSG00000026825, ENSMUSG00000036062, ENSMUSG00000024647, ENSMUSG00000024526, ENSMUSG00000030409, ENSMUSG00000098557, ENSMUSG00000024529, ENSMUSG00000020848, ENSMUSG00000057132, ENSMUSG00000053693, ENSMUSG00000049630, ENSMUSG00000070691, ENSMUSG00000027224, ENSMUSG00000024990, ENSMUSG00000005338, ENSMUSG00000021363, ENSMUSG00000022212, ENSMUSG00000021485, ENSMUSG00000007877, ENSMUSG00000040797, ENSMUSG00000027469, ENSMUSG00000020953, ENSMUSG00000037386, ENSMUSG00000054423, ENSMUSG00000070337, ENSMUSG00000034701, ENSMUSG00000056215, ENSMUSG00000034706, ENSMUSG00000026764, ENSMUSG00000021198, ENSMUSG00000026646, ENSMUSG00000005268, ENSMUSG00000022722, ENSMUSG00000026527, ENSMUSG00000037892, ENSMUSG00000010175, ENSMUSG00000019789, ENSMUSG00000030102, ENSMUSG00000028494, ENSMUSG00000049252, ENSMUSG00000051331, ENSMUSG00000029581, ENSMUSG00000010505, ENSMUSG00000023000, ENSMUSG00000023484, ENSMUSG00000025422, ENSMUSG00000027849, ENSMUSG00000020897, ENSMUSG00000049939, ENSMUSG00000031425, ENSMUSG00000064080, ENSMUSG00000054843, ENSMUSG00000031772, ENSMUSG00000056596, ENSMUSG00000027950, ENSMUSG00000025892, ENSMUSG00000026622, ENSMUSG00000041578, ENSMUSG00000021730, ENSMUSG00000022026, ENSMUSG00000047798, ENSMUSG00000035456, ENSMUSG00000071637, ENSMUSG00000032744, ENSMUSG00000054976, ENSMUSG00000015619, ENSMUSG00000033268, ENSMUSG00000037628, ENSMUSG00000039809, ENSMUSG00000040478, ENSMUSG00000003872, ENSMUSG00000022018, ENSMUSG00000022935, ENSMUSG00000035681, ENSMUSG00000039004	795	4092	17446	1.2227226617975249	0.28426729764410585	0.016840547401428187	0.016241691728748092
GOTERM_CC_DIRECT	GO:0042995~cell projection	53	5.4470709146968135	4.510918116884946E-4	ENSMUSG00000057265, ENSMUSG00000074483, ENSMUSG00000027496, ENSMUSG00000050272, ENSMUSG00000034706, ENSMUSG00000074486, ENSMUSG00000006435, ENSMUSG00000026204, ENSMUSG00000022722, ENSMUSG00000000617, ENSMUSG00000046049, ENSMUSG00000026609, ENSMUSG00000030307, ENSMUSG00000074489, ENSMUSG00000032965, ENSMUSG00000050556, ENSMUSG00000010825, ENSMUSG00000029581, ENSMUSG00000000223, ENSMUSG00000049811, ENSMUSG00000029304, ENSMUSG00000006445, ENSMUSG00000040896, ENSMUSG00000022876, ENSMUSG00000042671, ENSMUSG00000025900, ENSMUSG00000053519, ENSMUSG00000019278, ENSMUSG00000044375, ENSMUSG00000038257, ENSMUSG00000040729, ENSMUSG00000000392, ENSMUSG00000027270, ENSMUSG00000025892, ENSMUSG00000000632, ENSMUSG00000021733, ENSMUSG00000062591, ENSMUSG00000069227, ENSMUSG00000017740, ENSMUSG00000020689, ENSMUSG00000056367, ENSMUSG00000034958, ENSMUSG00000057132, ENSMUSG00000041607, ENSMUSG00000026697, ENSMUSG00000021363, ENSMUSG00000022212, ENSMUSG00000041642, ENSMUSG00000030838, ENSMUSG00000035681, ENSMUSG00000033826, ENSMUSG00000047261, ENSMUSG00000075307	889	712	19662	1.6463486305784811	0.19071957552639152	0.006410971505512242	0.005741168512399022
GOTERM_CC_DIRECT	GO:0043679~axon terminus	13	1.3360739979445015	4.707553447498817E-4	ENSMUSG00000027400, ENSMUSG00000024743, ENSMUSG00000004113, ENSMUSG00000045318, ENSMUSG00000026204, ENSMUSG00000003476, ENSMUSG00000021730, ENSMUSG00000021478, ENSMUSG00000038077, ENSMUSG00000070880, ENSMUSG00000034891, ENSMUSG00000036510, ENSMUSG00000032259	889	86	19662	3.343265231380961	0.19815202038676483	0.006493654608461604	0.005815213082204421
GOTERM_BP_DIRECT	GO:0007628~adult walking behavior	9	0.9249743062692704	5.089728403172994E-4	ENSMUSG00000021478, ENSMUSG00000051331, ENSMUSG00000063142, ENSMUSG00000044708, ENSMUSG00000023033, ENSMUSG00000064329, ENSMUSG00000032259, ENSMUSG00000052613, ENSMUSG00000011751	819	42	18082	4.731030873888018	0.8023961833667308	0.041776090499190455	0.04113338141458753
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	17	1.7471736896197325	5.115439652962097E-4	ENSMUSG00000063919, ENSMUSG00000041607, ENSMUSG00000023033, ENSMUSG00000027950, ENSMUSG00000001506, ENSMUSG00000024979, ENSMUSG00000026825, ENSMUSG00000020953, ENSMUSG00000043850, ENSMUSG00000030838, ENSMUSG00000030905, ENSMUSG00000063142, ENSMUSG00000026609, ENSMUSG00000020704, ENSMUSG00000031028, ENSMUSG00000052613, ENSMUSG00000011751	819	138	18082	2.719771371945285	0.8040085792950629	0.041776090499190455	0.04113338141458753
UP_KEYWORDS	Neurogenesis	23	2.36382322713258	5.757684919403068E-4	ENSMUSG00000005045, ENSMUSG00000006398, ENSMUSG00000034701, ENSMUSG00000057897, ENSMUSG00000034958, ENSMUSG00000051243, ENSMUSG00000032087, ENSMUSG00000053046, ENSMUSG00000056596, ENSMUSG00000050272, ENSMUSG00000049001, ENSMUSG00000010505, ENSMUSG00000025020, ENSMUSG00000048015, ENSMUSG00000002688, ENSMUSG00000043557, ENSMUSG00000041578, ENSMUSG00000029712, ENSMUSG00000038264, ENSMUSG00000047261, ENSMUSG00000028072, ENSMUSG00000035456, ENSMUSG00000035513	932	247	22680	2.265990165244739	0.1820884471161397	0.004784361992551597	0.004002961896346895
